Class,regulators,gene,locus_tag,t0,t1,t2,t3,t4,t5,t6,t7,t8,g135,g150,g180
J,"SigG+, SpoVT-",gerBB,BSU35810,0,0,-0.4,1.2,3,3.4,3.8,3.3,3.4,0.5,0.9,0.9
J,"SigG+, SpoVT-",gerBC,BSU35820,0,0,-0.3,1.2,3.1,3.4,3.8,3.5,3.8,1,0.9,1.1
J,"SigG+, SpoVT-",gerKA,BSU03700,0,-0.3,-0.5,1.6,3.4,3.8,3.8,3.7,3.9,1.2,1.2,1.4
J,"SigG+, SpoVT-",gerKB,BSU03720,0,-0.2,-0.4,1.2,2.8,3,3.1,3,2.7,1.2,1.1,1.2
J,"SigG+, SpoVT-",gerKC,BSU03710,0,-0.3,-0.6,1.8,3.6,3.6,3.7,3.5,3.6,1.4,1.2,1.3
J,"SigG+, SpoVT-",glcU,BSU03920,0,-0.2,-0.1,3.4,6.1,7,6.6,6.7,6.8,0.2,0,0.1
J,"SigG+, SpoVT-",sleB,BSU22930,0,-0.2,-0.2,3.1,6.1,6.7,6.4,6.4,6.4,0,0.1,0.2
J,"SigG+, SpoVT-",spoIIIG,BSU15330,0,0.2,4.6,5.9,6.5,6.3,5.9,5.9,6,0.8,0.3,1.1
J,"SigG+, SpoVT-",spoVT,BSU00560,0,-0.5,-1.4,0.9,2.1,2.7,2.4,2.5,2.5,1.1,0.6,0.9
J,"SigG+, SpoVT-",ybxH,BSU02080,0,-0.1,-0.1,2.3,4.9,5.4,4.9,4.9,5.3,1.1,0.6,0.7
J,"SigG+, SpoVT-",yckD,BSU03400,0,0,0,3.7,6.4,6.2,5.9,6.2,6.3,0.1,0.1,0.4
J,"SigG+, SpoVT-",yndD,BSU17750,0,-0.1,-0.1,1.5,2.7,2.8,3.4,2.6,3,0,0.1,0.1
J,"SigG+, SpoVT-",yndE,BSU17760,0,0,-0.2,1,1.8,1.9,2.5,1.8,1.7,0,0.1,0.1
J,"SigG+, SpoVT-",yndF,BSU17770,0,-0.1,-0.2,0.9,2,1.7,2.3,1.9,2,0.3,0.2,0.3
J,"SigG+, SpoVT-",yozQ,BSU18600,0,-0.1,0.3,2,4.7,5.5,4.8,4.9,5.2,0.2,0,0
J,"SigG+, SpoVT-",ypeB,BSU22920,0,0.2,-0.1,2.9,5.6,6.4,6.2,6.4,6.4,0.4,0.4,0.5
J,"SigG+, SpoVT-",yusN,BSU32860,0,-0.3,-0.3,3.5,6.2,6.4,5.6,5.9,6.4,-0.4,-0.3,-0.2
J,"SigG+, SpoVT-",yveA,BSU34470,0,-0.1,-0.1,2.5,4.7,5.6,5.8,5.6,5.8,0,0.2,0.3
K,SpoVT+,gcvPA,BSU24560,0,0.1,-3.4,-2.6,-1.9,-1.8,-0.5,-1,-1.2,-4.3,-3.7,-4.4
K,SpoVT+,gcvPB,BSU24550,0,0.1,-3.7,-2.7,-2,-2,-0.9,-1.3,-1.6,-4.7,-4,-4.8
K,SpoVT+,gcvT,BSU24570,0,0.8,-2.7,-1.7,-1.2,-1,0.1,-0.1,-0.2,-3.3,-3,-3.2
K,SpoVT+,hmp,BSU13040,0,-2.5,-1.4,-2.2,-1.6,1.1,1.3,0.7,1.4,-1.3,-0.9,-1
K,SpoVT+,ybaK,BSU01520,0,0.5,0.1,0.5,2.1,5,4.8,4.7,4.8,0.4,0.4,0.5
K,SpoVT+,yfhM,BSU08590,0,-1.5,-1.2,-1.2,-0.8,-0.1,0.8,-0.5,0.6,-1,-1.1,-1.4
K,SpoVT+,ykzE,BSU13510,0,-0.2,-0.3,0.9,3,6.6,6.9,6.7,7.5,2.1,1.1,1.3
L,"SigG+, SigK+, SpoVT-, GerE-",ydfR,BSU05530,0,0.1,0,1.8,3.9,5.7,6,5.8,5.9,0.2,0.1,0.3
L,"SigG+, SigK+, SpoVT-, GerE-",ydfS,BSU05540,0,0.2,-0.1,1.3,3,3.1,2.2,3.7,4.1,0.9,0.7,0.9
