Class,regulators,gene,locus_tag,t0,t1,t2,t3,t4,t5,t6,t7,t8,g135,g150,g180
A,Spo0A-,fliK,BSU16270,0,0.4,-1.2,-2.9,-3.4,-3.9,-3.9,-3.7,-3.9,-2.5,-1.6,-2.2
A,Spo0A-,fliL,BSU16300,0,0,-1.7,-3.1,-3.7,-4.4,-4.2,-4.1,-4,-2.8,-2,-2.6
A,Spo0A-,fliM,BSU16310,0,-0.1,-1.9,-3.5,-4.1,-4.9,-5,-5.2,-5.4,-2.8,-2,-2.6
A,Spo0A-,fliP,BSU16350,0,0,-1.9,-3.4,-3.9,-4.5,-4.6,-4.8,-4.9,-2.7,-2,-2.7
A,Spo0A-,fliQ,BSU16360,0,-0.4,-2.2,-3.5,-4.1,-4.5,-4.6,-5.2,-5.4,-2.5,-1.6,-2.4
A,Spo0A-,fliR,BSU16370,0,-0.2,-2.2,-3.5,-4.1,-4.5,-4.8,-5.2,-5.5,-2.3,-1.6,-2.3
A,Spo0A-,fliY,BSU16320,0,-0.3,-2,-3.6,-4.3,-5,-5.5,-5.5,-5.9,-2.8,-1.9,-2.6
A,Spo0A-,fliZ,BSU16340,0,-0.1,-1.9,-3.4,-4,-4.5,-4.7,-5,-5.2,-2.8,-2.1,-2.8
A,Spo0A-,ftsE,BSU35260,0,0.7,-0.8,-2.2,-2.8,-2.9,-4.2,-3.9,-4.2,0.7,0.6,0.5
A,Spo0A-,ftsX,BSU35250,0,0.5,-0.7,-2,-2.8,-2.9,-3.7,-3.5,-3.5,0.8,0.4,0.5
A,Spo0A-,med,BSU11300,0,-1.1,-1.5,-1.4,-1.3,-1.8,-2,-2.5,-2.4,-0.4,-0.7,-0.3
A,Spo0A-,metS,BSU00380,0,-0.2,-0.5,0,-0.5,-1.3,-1.2,-1,-2,0.4,0.5,0.4
A,Spo0A-,nfrA,BSU38110,0,-0.4,-0.7,0.3,0.6,0.6,0.9,0.5,1,0.7,0.5,0.9
A,Spo0A-,pdxS,BSU00110,0,0.3,-0.6,-0.9,-1.6,-1.8,-2.2,-1.9,-2,-0.4,-0.3,-0.4
A,Spo0A-,pdxT,BSU00120,0,0.1,-0.8,-0.9,-1.4,-1.6,-2.2,-1.9,-2.2,-0.5,-0.6,-0.6
A,Spo0A-,phrA,BSU12440,0,1.2,1.5,1.5,1.5,1.4,1.2,1.5,1.1,-4.5,-4.4,-4.7
A,Spo0A-,pit,BSU12840,0,-0.6,-1.8,-1.6,-1.1,-0.7,-0.8,-0.8,-0.5,1.5,1.3,1.4
A,Spo0A-,rocD,BSU40340,0,-4.8,-5.1,-6.7,-7.3,-7.6,-6.7,-8,-6.5,-6.5,-6.1,-6.5
A,Spo0A-,rocE,BSU40330,0,-4.6,-5,-5.1,-5.5,-5.9,-5.4,-6.1,-6.4,-4.1,-4.2,-4.3
A,Spo0A-,rocF,BSU40320,0,-4.4,-4.9,-4.7,-4.9,-5.5,-5.2,-5.5,-5.5,-3.5,-4,-3.9
A,Spo0A-,sepF,BSU15390,0,0.5,0.5,0.5,0.5,0.3,0.1,-0.1,-0.2,0.5,0.3,0.5
A,Spo0A-,sigD,BSU16470,0,-0.7,-2,-3.7,-4.2,-4.7,-5.1,-5.2,-5.4,-2.3,-1.7,-2.2
A,Spo0A-,soj,BSU40970,0,0.5,0.2,-1.2,-1.6,-2.4,-4,-3.7,-4.5,0,0,0.1
A,Spo0A-,spo0J,BSU40960,0,0.3,0,-1.3,-1.8,-2.4,-3.4,-2.9,-4.1,-0.1,-0.1,-0.1
A,Spo0A-,swrB,BSU16480,0,-0.6,-1.8,-0.1,-0.3,-1.1,-1.2,-0.9,-1.8,-2.1,-1.6,-2.1
A,Spo0A-,tagV,BSU35520,0,0.5,-0.3,-1.5,-1.9,-2,-1.9,-2.1,-2,1,0.8,1.1
A,Spo0A-,tkt,BSU17890,0,-0.2,-1.3,-1.5,-1.7,-2,-2,-1.9,-2,0,0.1,-0.2
A,Spo0A-,ykaA,BSU12850,0,0.2,-1.2,-1.6,-1,-0.7,-0.9,-0.6,-0.5,1.7,1.7,2
A,Spo0A-,ylmD,BSU15370,0,0.9,0.7,0.6,0.4,0.1,-0.5,-0.2,-1,0.5,0.6,0.5
A,Spo0A-,ylmE,BSU15380,0,0.9,0.6,0.6,0.4,0.2,-0.2,-0.1,-0.7,0.8,0.7,0.7
A,Spo0A-,ylmG,BSU15400,0,0.7,0.4,0.4,0.5,0.2,-0.2,-0.1,-0.5,0.6,0.4,0.2
A,Spo0A-,ylmH,BSU15410,0,0.7,0.3,-0.4,-0.9,-1.2,-2.4,-1.5,-2.7,1,0.8,0.8
A,Spo0A-,ylxF,BSU16260,0,0.3,-1.3,-3,-3.5,-3.9,-4.1,-4.4,-4.7,-2.1,-1.5,-2
A,Spo0A-,ylxG,BSU16280,0,0.4,-1.4,-3,-3.6,-3.9,-4,-3.9,-4.1,-2.6,-1.6,-2.3
A,Spo0A-,ylxH,BSU16410,0,-0.5,-2.1,-3.9,-4.5,-4.8,-4.7,-5.1,-5.2,-2.5,-1.7,-2.4
A,Spo0A-,yqzC,BSU24940,0,-0.9,-1.3,-2.2,-2.2,-2.3,-1.6,-1.8,-1.8,0.6,0.2,0.8
A,Spo0A-,yqzD,BSU24930,0,-0.5,-1.2,-2,-1.8,-2.3,-2.2,-1.9,-2,0.3,0.4,0.9
A,Spo0A-,yrrL,BSU27370,0,-0.8,-1.9,-2.1,-2.1,-2.6,-2.9,-3,-3.3,0.5,0.4,0.5
A,Spo0A-,yuxH,BSU31740,0,-0.9,-2,-3.9,-4.5,-4.6,-4,-3.1,-2.6,0.2,-0.2,0
A,Spo0A-,yvyE,BSU35510,0,0.9,-0.1,-1.6,-1.9,-1.8,-2.3,-2.1,-2.6,1,0.9,1.3
A,Spo0A-,ywcH,BSU38100,0,-0.5,-0.7,-0.6,0,0.7,0.8,0.3,0.1,1,0.9,1.1
B,Spo0A+,abbA,BSU14120,0,1.4,2.2,1.6,2.3,2.3,0.9,1.5,0.9,0.5,0.5,0.4
B,Spo0A+,accA,BSU29200,0,-0.2,0.6,0,-0.5,-0.9,-1.6,-1.1,-1.6,1,0.7,0.9
B,Spo0A+,accD,BSU29210,0,0.3,0.9,0.4,0.1,-0.2,-1.1,-0.6,-0.8,1.1,1.1,1.1
B,Spo0A+,ccpC,BSU14140,0,1,1.5,0.6,1.2,1.1,0.2,0.5,0,0.7,0.8,0.6
B,Spo0A+,kinC,BSU14490,0,-0.6,-1.1,-2.7,-3,-3.5,-3.6,-3.2,-3,-0.6,-0.4,-0.5
B,Spo0A+,putB,BSU03200,0,3.6,-3.2,-1.7,-0.5,0.4,0.1,-1.1,-0.2,-4.1,-4.1,-4.2
B,Spo0A+,putC,BSU03210,0,4.1,-2.6,-0.7,0.4,1,1.2,0.3,1.2,-3.9,-3.8,-3.9
B,Spo0A+,putP,BSU03220,0,3.9,1.3,0.7,1,1.2,1.1,-0.2,0.4,0.5,0.7,0.1
B,Spo0A+,sirA,BSU17900,0,0.5,5.5,4.5,4,3.4,0.9,2.1,1.2,0.9,0.9,0.9
B,Spo0A+,yerB,BSU06570,0,-1.8,-0.5,-0.9,-0.7,-0.7,-1.4,-1.2,-1.2,-0.8,-1,-1.2
B,Spo0A+,yerC,BSU06580,0,-2,-0.8,-1.3,-0.9,-1.1,-1.5,-1.4,-1.2,-1,-1.4,-1.3
B,Spo0A+,yisI,BSU10730,0,1.1,3.3,2.6,3,3.7,4.3,3.9,4.1,-0.6,-0.9,-0.6
B,Spo0A+,ykuJ,BSU14100,0,0.3,0,0.4,1.3,1.4,0.2,0.3,0.1,1.6,1.7,1.7
B,Spo0A+,ykuK,BSU14110,0,0.2,-0.1,0.4,1,1,0,0.1,-0.3,1.8,1.6,1.5
B,Spo0A+,ykuL,BSU14130,0,0.4,1.3,0.8,1.1,0.9,-0.7,0,-0.9,-0.8,0.2,-0.8
B,Spo0A+,yneF,BSU17910,0,0.4,0.6,0.1,-0.1,-0.4,-2.1,-1,-1.5,0.9,1.1,1
B,Spo0A+,yppD,BSU22280,0,0.5,5.2,3.4,3.1,3,2.4,3.2,3.3,-0.3,-0.3,-0.1
B,Spo0A+,yppE,BSU22270,0,0,3.4,2.3,2,1.9,1.4,2.3,2.2,0.8,0.5,1.7
B,Spo0A+,yusD,BSU32760,0,0.7,2.6,1.5,1.5,1,0.5,0.6,0.5,-0.4,-0.5,-0.5
B,Spo0A+,yusE,BSU32770,0,0.9,1,0.7,0.6,0.9,1.1,0.9,1.4,0,0,0.2
B,Spo0A+,yybN,BSU40580,0,0.5,0,-1.4,-1.6,-2.5,-3.8,-3.3,-4.7,-0.7,-0.5,-1.2
C,Spo0A-/+,rapA,BSU12430,0,1.1,1.2,1.1,1.1,1.2,0.9,1.1,0.7,-4.9,-4.7,-5.2
D,SigH+,abn2,BSU39330,0,1.1,2.3,0.6,0.7,0.5,0.9,0.5,0.1,-3.1,-2.8,-3
D,SigH+,bsaA,BSU21900,0,1.6,2,0.6,0,-0.3,-1.7,-1.4,-1.6,-0.7,-0.4,-0.3
D,SigH+,ccdA,BSU17930,0,1,2.1,2.3,1.9,1.6,0.9,0.7,-0.3,1.2,0.9,1.1
D,SigH+,citG,BSU33040,0,0.3,0.6,-0.5,-0.8,-1.3,-2.4,-1.4,-2.8,-1.1,-1,-1
D,SigH+,dacC,BSU18350,0,0.5,1.8,0.9,0.6,0.3,0.2,0.1,0.1,-3.3,-2.9,-3.2
D,SigH+,ftsA,BSU15280,0,0.5,0.8,-0.4,-0.6,-1.3,-2.5,-2.1,-3.3,-0.1,-0.2,-0.2
D,SigH+,ftsZ,BSU15290,0,0.6,1,-0.1,-0.5,-1,-1.8,-1.3,-2.2,0,-0.4,-0.2
D,SigH+,galM,BSU18360,0,0.5,1.9,0.8,0.5,0.2,-0.1,0.1,-0.3,-3.3,-2.7,-3.1
D,SigH+,glgA,BSU30950,0,0.2,4.6,5.8,5.5,5.1,4.6,4.2,4,0.2,0.4,0.3
D,SigH+,glgB,BSU30980,0,0.5,5.2,6.4,6.4,6.1,5.4,5.3,5,0.8,0.9,1
D,SigH+,glgC,BSU30970,0,0.3,5.1,6.3,6.1,5.9,5.4,5,4.8,0.8,0.6,0.7
D,SigH+,glgD,BSU30960,0,0.2,4.8,6,5.7,5.4,4.9,4.5,4.3,0.1,0.3,0.3
D,SigH+,glgP,BSU30940,0,0.1,4.4,5.5,5.2,4.7,4.1,4,3.6,0.4,0.4,0.4
D,SigH+,gltP,BSU02340,0,1,1.9,0.5,0.8,0.9,1.3,0.2,0.6,-2.5,-1.6,-2.3
D,SigH+,hbs,BSU22790,0,0.3,0.2,0.2,0.1,-0.8,-1.5,-0.9,-1.4,0.2,0.2,0.4
D,SigH+,hfq,BSU17340,0,1,1.7,0.7,1,0.5,-0.3,0,-0.5,-2.1,-2.4,-2.3
D,SigH+,kinE,BSU13530,0,1.3,2.3,0.8,0.3,-0.1,-0.8,-0.3,-0.8,-2.5,-2.4,-2.4
D,SigH+,minC,BSU28000,0,0,-0.4,-1.7,-2.2,-2.6,-2.8,-3,-3.3,0.8,0.7,0.6
D,SigH+,minD,BSU27990,0,-0.1,-0.2,-1.7,-2.2,-2.5,-2.7,-2.9,-3.3,0.8,0.4,0.5
D,SigH+,phrC,BSU03780,0,0.5,1.2,1.5,1.6,1.8,1.4,1.6,1.1,-1.9,-1.9,-2.4
D,SigH+,phrF,BSU37470,0,1,1.4,1.6,1.6,1.5,1.3,1.5,1.4,-4,-3.5,-3.2
D,SigH+,phrI,BSU05020,0,0.7,0.6,1.1,2,1.7,1.7,2.1,2.1,-1.8,-1.9,-1.6
D,SigH+,spo0M,BSU08760,0,-1.4,-2.2,-2.4,-1.8,-1.5,-0.7,-1.8,-0.6,-0.7,-0.6,-1
D,SigH+,spoVS,BSU16980,0,0.7,0.5,1.7,1.9,1.9,1.8,1.7,1.6,-1.7,-1.8,-1.7
D,SigH+,ureA,BSU36660,0,3.9,3.2,1.9,1.3,0.5,1,-0.6,-0.1,-1.9,-1.7,-1.8
D,SigH+,ureB,BSU36650,0,4,3.2,2,1.3,0.5,1,-0.6,-0.1,-1.4,-1,-1.1
D,SigH+,ureC,BSU36640,0,3.4,2.6,1.5,0.7,0.2,0.8,-0.8,-0.3,-0.1,-0.1,0.2
D,SigH+,vpr,BSU38090,0,4.7,5.9,5.3,4.8,4.4,3.9,3.6,3.6,-1.1,-0.8,-0.9
D,SigH+,ycsN,BSU04150,0,-0.3,0.2,-1.3,-1.7,-2.1,-1.8,-2.5,-2.7,-0.8,-1,-1
D,SigH+,yesL,BSU06940,0,0.9,0.7,0.2,0.9,1.3,1.6,0.7,0,-2.1,-0.7,-2.2
D,SigH+,yesM,BSU06950,0,0.9,0.4,0.1,0.9,1.5,1.5,1.1,0.7,-1.9,-0.7,-1.8
D,SigH+,yhaR,BSU09880,0,-1,0.5,-0.3,0.3,0.2,0.7,0.4,0.6,-4,-3.2,-3.9
D,SigH+,yhcR,BSU09190,0,1.5,2.8,1.3,0.8,0.3,0.3,0,0.4,-1.5,-1.1,-1.3
D,SigH+,yhcS,BSU09200,0,1.1,2.4,1,0.7,0.1,0.4,-0.3,0.1,-1,-1,-1
D,SigH+,yisK,BSU10750,0,0.8,1.1,-0.6,-1,-1.7,-2.8,-3,-3.2,-3.6,-2.8,-3.1
D,SigH+,yisT,BSU10860,0,0.6,1.9,0.6,0.3,-0.3,0,-0.5,-0.5,-3.1,-2.6,-2.6
D,SigH+,ykoM,BSU13340,0,0.6,1,0.1,0.8,1,0.3,0.5,0.5,-5.6,-4.2,-5.1
D,SigH+,ynaD,BSU17520,0,0.6,1,0.2,0,-0.7,-2.1,-1.5,-1,-1.4,-1,-1.2
D,SigH+,yoeA,BSU18370,0,0.1,0.9,-0.6,-0.9,-1.3,-1.8,-2,-2.6,-2.4,-2.2,-2.3
D,SigH+,ypgQ,BSU21890,0,1.5,2,0.8,0.1,-0.3,-1.3,-1.2,-1.6,-0.7,-0.5,-0.6
D,SigH+,ypgR,BSU21880,0,0.9,1.2,0.2,-0.5,-0.7,-1,-1,-2.1,0,0,0.1
D,SigH+,ypiB,BSU22580,0,0.6,1.5,0.9,0.8,0.7,-0.1,-0.1,-0.1,-2.1,-2.2,-2.2
D,SigH+,ypiF,BSU22570,0,0.2,1,0.2,0.4,-0.2,-1.1,-1.1,-1.5,-3.2,-2.8,-3.3
D,SigH+,yrvJ,BSU27580,0,-0.5,-0.1,-1.6,-2.2,-2.5,-3.3,-3,-3.8,-0.6,-0.9,-0.7
D,SigH+,ytxG,BSU29780,0,0,0.7,-0.3,-0.5,-1.2,-1.7,-1.5,-1.9,-1.5,-1.6,-1.4
D,SigH+,ytxH,BSU29770,0,0.1,1,0.3,0.1,-0.1,-0.8,-0.5,-0.7,-1.4,-1.5,-1.3
D,SigH+,ytxJ,BSU29760,0,0.2,1.2,0.4,0.4,0.1,-0.4,-0.3,-0.4,-1.3,-1.7,-1.6
D,SigH+,yuxL,BSU32230,0,0,0.7,-0.4,-0.5,-0.6,-1.3,-1.7,-1.5,-0.4,-0.3,-0.2
D,SigH+,yvyD,BSU35310,0,0.7,0.6,-0.6,-0.6,-0.8,-1.1,-1.2,-0.8,-5.4,-5.2,-5.5
E,"SigH+, Spo0A-",dnaG,BSU25210,0,0.7,0,0,0.1,0.4,0.4,0.2,0.4,0.7,0.6,0.7
E,"SigH+, Spo0A-",lytE,BSU09420,0,1.7,1.3,0.4,-0.1,-0.5,-2.1,-0.3,-1.4,2.4,2.2,2.4
E,"SigH+, Spo0A-",sigA,BSU25200,0,0.2,-1.5,-0.3,-0.5,-0.2,0.3,0.1,0.4,0.9,0.2,0.7
E,"SigH+, Spo0A-",yqxD,BSU25230,0,0.5,-0.2,0.4,0.9,0.9,0.5,0.5,0.4,0.6,0.5,0.6
F,"SigH+, Spo0A+",kinA,BSU13990,0,0.7,1.5,-0.1,-0.5,-1.1,-1.8,-1.1,-1.7,-2.3,-1.8,-2.1
F,"SigH+, Spo0A+",racA,BSU37030,0,-0.5,4.6,3.7,3.6,3,2.4,2.9,2.8,0.1,-0.1,0.2
F,"SigH+, Spo0A+",spo0F,BSU37130,0,0.6,2.1,0.1,-0.2,-0.8,-1.1,-0.9,-1.7,-1,-1.1,-0.9
F,"SigH+, Spo0A+",yttP,BSU29630,0,0.1,5.5,4.5,4.6,3.8,3.7,4.1,4.2,-0.5,-0.5,-0.6
G,"Spo0A-/+, AbrB+",sdpA,BSU33750,0,3.1,3.3,1.9,1.9,0.5,-1.9,-1.3,-1.7,-3.5,-3.9,-3.9
G,"Spo0A-/+, AbrB+",yfmI,BSU07460,0,2.2,2.4,0.5,-0.6,-1.4,-2.2,-1.6,-1.3,-0.4,-0.4,-0.4
G,"Spo0A-/+, AbrB+",yxbC,BSU39880,0,4,4.1,4,3.6,2.7,2.1,2.5,2.2,-2.8,-2.5,-2.9
H,AbrB+,albA,BSU37370,0,-2.6,1.6,-2.5,-2.9,-2.8,-1.8,-2.1,-2.6,-3.2,-2.9,-3.5
H,AbrB+,albB,BSU37380,0,-2.5,1.6,-2.5,-3,-2.8,-1.9,-1.8,-2.3,-2.6,-2.5,-2.6
H,AbrB+,albC,BSU37390,0,-2,1.7,-2.5,-3.1,-2.9,-2.3,-3.2,-3.2,-2,-1.8,-2.1
H,AbrB+,albD,BSU37400,0,-1.6,2.2,-2.2,-3,-2.8,-2.2,-3.1,-3.3,-1.4,-1.3,-1.6
H,AbrB+,albE,BSU37410,0,-1.3,2.6,-1.9,-2.9,-3,-3.3,-3.6,-3.7,-1.8,-1.5,-1.7
H,AbrB+,albF,BSU37420,0,-0.8,3.1,-1.4,-2.2,-2.4,-2.6,-2.8,-2.8,-2.2,-1.5,-1.9
H,AbrB+,albG,BSU37430,0,-0.7,3.1,-1.2,-2,-2.2,-2.1,-2.3,-2.2,-2.3,-1.6,-2
H,AbrB+,antE,BSU25220,0,-0.3,0.6,0.2,-0.1,-0.4,0.5,1,2.2,0.3,-0.6,-0.8
H,AbrB+,asnH,BSU39920,0,6,5.7,5.3,4.9,3.8,1.9,2.5,1,0.2,0.5,0.5
H,AbrB+,bdbA,BSU21460,0,1.2,0.7,-2.4,-3.3,-4.6,-5.5,-3.9,-3.1,-4.7,-4.3,-5.3
H,AbrB+,bdbB,BSU21440,0,0.5,0,-2.8,-3.7,-4.6,-5.6,-4.5,-4.1,-4,-4.3,-4.3
H,AbrB+,bdhA,BSU06240,0,-1.4,-2.1,-3.2,-3.9,-4.4,-4.3,-4.4,-4.4,-4,-3.2,-4.5
H,AbrB+,besA,BSU32010,0,1.4,2.7,-0.9,1.7,1.2,0,0.1,-1.2,0,1.4,-0.4
H,AbrB+,cccA,BSU25190,0,-0.1,1.1,0.5,0.8,0.5,-0.1,0.6,0.1,-3.5,-2.7,-3.4
H,AbrB+,comK,BSU10420,0,1,1.3,0.4,0.6,0.2,0.1,0,-0.3,-3.4,-3.2,-3.3
H,AbrB+,csn,BSU26890,0,-2.2,0.4,-1.1,-1.8,-2.1,-2.5,-2.2,-2.9,-4.9,-4.2,-4.5
H,AbrB+,ctaB,BSU14880,0,-1.3,0.2,-0.6,-0.3,-0.7,-1.2,-1,-1.1,0,-0.5,-0.1
H,AbrB+,ctaC,BSU14890,0,-0.6,1.4,1,1.1,1.2,0.4,0.7,0.2,-3.3,-3.1,-3.4
H,AbrB+,ctaD,BSU14900,0,-1.2,1,0.6,0.6,0.7,0.3,0.3,0,-3.7,-3.3,-3.9
H,AbrB+,ctaE,BSU14910,0,-1.4,0.7,0.4,0.3,0.5,0.4,0.4,0.2,-3.7,-3.4,-4
H,AbrB+,ctaF,BSU14920,0,-1.4,0.8,0.5,0.5,0.6,0.6,0.6,0.6,-3.7,-3.5,-3.9
H,AbrB+,ctaG,BSU14930,0,-1.2,0.9,0.3,0.3,0.6,0.4,0.4,0.3,-3.3,-3.1,-3.6
H,AbrB+,ctaO,BSU12080,0,-2,1.7,-0.1,-0.3,1.1,1.6,1.5,1.7,-1.9,-1.6,-2
H,AbrB+,cypX,BSU35060,0,-2.7,-1.9,-3,-3.7,-3.9,-3.9,-3.8,-3.7,-2.1,-2,-2.1
H,AbrB+,dacF,BSU23480,0,-0.5,0.6,7.1,7.3,6.7,6.3,6.6,6.4,0,-0.2,0.1
H,AbrB+,dhbA,BSU32000,0,2.4,4.2,-0.3,2.7,1.7,0.1,-0.8,-1.1,2,3.4,0.8
H,AbrB+,dhbB,BSU31970,0,2.5,4.6,0.2,3.5,1.7,0.2,-0.6,-1,2.2,3.4,0.9
H,AbrB+,dhbC,BSU31990,0,2.4,4.3,-0.1,2.9,1.5,0,-0.4,-0.8,2.1,3.4,0.8
H,AbrB+,dhbE,BSU31980,0,2.4,4.4,0,3,1.2,-0.2,-0.7,-0.9,2.1,3.5,0.8
H,AbrB+,dhbF,BSU31960,0,1.8,4.8,0.3,3.3,1.3,-0.1,-0.5,-0.6,1.9,3,0.6
H,AbrB+,lip,BSU02700,0,-0.8,0.6,-0.2,-0.9,-2.1,-4.8,-4.9,-5.2,-2.8,-2.1,-2.7
H,AbrB+,mcpA,BSU31240,0,-1,-1.8,-3.6,-3.9,-4,-3.2,-4.2,-4.2,-5.4,-4.6,-4.7
H,AbrB+,ntdR,BSU10560,0,2.2,2.3,2.5,2.2,1.8,0.7,0.7,-0.1,-1.4,-1,-1.3
H,AbrB+,pbpH,BSU13980,0,-0.7,-1.1,-1.4,-2,-2.1,-1.9,-2.7,-2.2,-1.9,-1.2,-1.9
H,AbrB+,phrH,BSU06839,0,0.5,0.9,0,-0.6,-1.2,-1.8,-2.1,-3.1,-4.2,-3.7,-4
H,AbrB+,phy,BSU19800,0,-0.1,0.8,0.7,1.2,1.1,1,1.1,1.7,-0.7,-0.6,-0.6
H,AbrB+,pnbA,BSU34390,0,0.4,1.1,1.1,0.7,0.5,0.1,-0.6,-1.3,-0.8,-0.3,-0.9
H,AbrB+,ppsA,BSU18340,0,2.5,2.2,0.8,0.3,-0.1,-0.9,-1.2,-1.5,-2.1,-1.9,-2.1
H,AbrB+,ppsB,BSU18330,0,2.6,2.1,0.6,-0.1,-0.6,-0.7,-1.4,-1.7,-1.7,-1.4,-1.5
H,AbrB+,ppsC,BSU18320,0,2.1,1.9,0.5,0,-0.6,-1.1,-1.8,-2,-1.6,-1.3,-1.4
H,AbrB+,ppsD,BSU18310,0,1.7,1.9,0.3,-0.2,-0.9,-1.3,-1.9,-2,-1.2,-0.8,-1
H,AbrB+,ppsE,BSU18300,0,1.2,1.8,0.2,-0.1,-0.7,-1.1,-1.7,-1.9,-1,-0.8,-0.8
H,AbrB+,pspA,BSU06180,0,-1.5,-3,-5,-5.1,-5.5,-4.7,-6.2,-5.2,-2.3,-2,-2.7
H,AbrB+,ptkA,BSU36250,0,0.1,0.4,-0.8,-1.7,-2,-3.3,-3.2,-3.1,-0.3,0.2,-0.2
H,AbrB+,ptpZ,BSU36240,0,-1,-1,-1.9,-2.2,-2.3,-2.5,-2.5,-2.5,0.3,0.8,0.4
H,AbrB+,qcrA,BSU22560,0,-0.8,0.6,0.3,0,0.2,-0.7,-0.5,-1.1,-4.3,-3.5,-4.5
H,AbrB+,qcrB,BSU22550,0,-1.1,0.5,0,-0.2,-0.1,-1.2,-0.5,-1.7,-4.2,-3.5,-4.7
H,AbrB+,qcrC,BSU22540,0,-0.9,0.8,0.2,0.2,0.2,-0.7,-0.2,-0.9,-4.5,-3.9,-4.7
H,AbrB+,rapH,BSU06830,0,0.4,1.1,0,-0.3,-1,-1.6,-1.7,-3,-4,-3.6,-3.8
H,AbrB+,rocA,BSU37780,0,-5.1,-6.8,-7.7,-7.9,-7.9,-7.7,-8.2,-8.1,-6.6,-6.1,-7.4
H,AbrB+,rocB,BSU37770,0,-3.9,-5.3,-5.8,-6,-6,-5.9,-6.3,-6.1,-6.1,-6,-6.3
H,AbrB+,rocC,BSU37760,0,-2.6,-3.2,-3.9,-4,-3.8,-2.6,-4.2,-4.2,-3.8,-3.8,-3.9
H,AbrB+,rocG,BSU37790,0,-4.5,-6.5,-7.2,-7.4,-7.5,-7.3,-7.5,-7.4,-7.2,-5.4,-7.2
H,AbrB+,rsiW,BSU01740,0,-0.9,-1.4,-2.2,-2.2,-2.3,-1.7,-2.5,-1.4,0.2,0,-0.5
H,AbrB+,sboA,BSU37350,0,-2.1,2,-0.2,-2.5,-4.5,-4.1,-4.1,-4.2,-5.9,-5.5,-5.6
H,AbrB+,sboX,BSU37360,0,-3.3,2.5,-2.5,-2.6,-4.6,-4.2,-3.9,-4.1,-5,-4.8,-5
H,AbrB+,sdpI,BSU33780,0,-0.2,-0.1,0.3,-0.5,-0.7,0.3,1.9,1.9,-0.1,-0.5,-0.6
H,AbrB+,sdpR,BSU33790,0,0,0.2,0.3,-0.6,-0.8,0.1,1.9,2.1,-0.3,-0.5,-0.4
H,AbrB+,sigW,BSU01730,0,-1,-1.5,-2.4,-2.1,-2.5,-1.9,-2.8,-1.6,0,-0.2,-0.4
H,AbrB+,spo0E,BSU13640,0,0.6,0.8,-0.3,-0.3,-0.8,-0.7,-0.3,-0.6,-1.3,-1.3,-1.1
H,AbrB+,sunA,BSU21480,0,0.4,0.3,-1.1,-1.8,-3.2,-3.5,-2.9,-3,-6.3,-5.6,-6.2
H,AbrB+,sunS,BSU21450,0,0.8,0.1,-2.7,-3.6,-4.8,-5.8,-4.2,-3.8,-4.4,-4.3,-4.4
H,AbrB+,sunT,BSU21470,0,1.6,0.8,-2,-2.4,-4.2,-5.5,-3.8,-2.8,-5.1,-4.1,-5.1
H,AbrB+,tkmA,BSU36260,0,0.5,0.5,-0.3,-0.8,-0.9,-2.1,-2,-2.1,0.1,0.7,0.4
H,AbrB+,tlpA,BSU31250,0,-1,-1.3,-2.7,-2.8,-2.9,-3,-3.5,-3.4,-3.7,-3.7,-3.6
H,AbrB+,ugd,BSU36230,0,-0.8,-0.7,2.3,2.6,2.3,1.6,1.3,0.7,1,1,1.1
