Class,regulators,gene,locus_tag,t0,t1,t2,t3,t4,t5,t6,t7,t8,g135,g150,g180
A,SigE+,mbl,BSU36410,0,0,-0.3,1.5,1.6,1.9,1.2,1.2,1.3,1.5,1.2,1.3
A,SigE+,mdxF,BSU34600,0,-0.7,-0.3,-1.2,-1.2,-1.2,-0.5,0.1,1,-1,-0.2,-0.9
A,SigE+,nucB,BSU25750,0,0.5,0.2,3.7,4.4,4.4,4.7,4.3,4.5,1.2,1.2,1.2
A,SigE+,opuD,BSU30070,0,0,-0.1,-0.6,-0.7,-0.7,-0.7,-1.2,-1.9,0.7,0.4,0.3
A,SigE+,patA,BSU14000,0,0.3,0.5,2.1,1.9,1.8,0.9,0.9,0.6,0,-0.1,0
A,SigE+,patB,BSU31440,0,-1,-1.2,-1.8,-1.9,-1.8,-2,-2.5,-2.2,0.7,0.7,0.9
A,SigE+,pbpI,BSU27310,0,0,1,4.7,4.1,3.5,3,2.8,2.1,1.5,1.3,1.5
A,SigE+,phoP,BSU29110,0,0.9,0.2,1.4,1.5,1.5,0.8,0.6,0.7,-1,-0.7,-0.9
A,SigE+,phoR,BSU29100,0,0.7,-0.2,1.2,1.2,1.2,0.8,0.6,0.6,-0.6,-0.6,-0.7
A,SigE+,prkA,BSU08970,0,0,2.7,8.4,8.4,8.2,7.5,7.1,7,1,0.6,0.8
A,SigE+,proJ,BSU18470,0,0.6,1.3,3.8,4,3.9,3.4,2.7,3,1.2,1.1,1.2
A,SigE+,pucH,BSU32410,0,0.1,-0.1,2.5,2.8,2.8,2.8,2,1.2,0.6,0.5,0.7
A,SigE+,safA,BSU27840,0,-1.4,-0.5,2.1,2.4,2.4,2.2,2.2,2,-5.2,-5.3,-5.1
A,SigE+,sodF,BSU19330,0,0.1,0.7,5.4,6.2,6.4,6,5.7,5.5,0.3,0.5,0.6
A,SigE+,spmA,BSU23180,0,-0.4,1.2,5.3,4.3,4.2,3.4,3.6,2.3,1.8,1.4,1.7
A,SigE+,spmB,BSU23170,0,-0.4,0.8,4.9,3.9,3.8,3.6,3.3,2.4,1.5,1.2,1.6
A,SigE+,spoIIID,BSU36420,0,-0.1,1.8,8.1,8.7,8.7,8.7,8.7,8.6,0.1,-0.1,0
A,SigE+,spoVID,BSU28110,0,-0.9,2.6,7.8,8,8,7.9,7.8,7.8,1.6,1.2,1.7
A,SigE+,spoVR,BSU09400,0,0,1.5,7,6.9,6.6,6.5,6.2,6.2,0.9,0.6,1.3
A,SigE+,spsG,BSU37850,0,-0.1,-0.6,1.4,1.2,4.3,6.4,6.4,6.5,1.1,0.8,1.1
A,SigE+,spsI,BSU37840,0,-0.3,-0.8,1,0.7,3.7,5.7,5.8,5.8,1.3,1.1,1.4
A,SigE+,spsJ,BSU37830,0,-0.3,-0.6,3.2,3.5,4.5,5.9,6,6.1,1.3,1.1,1.4
A,SigE+,spsK,BSU37820,0,-0.4,-0.8,3.3,3.4,4.6,5.8,5.8,5.9,1,0.8,1.1
A,SigE+,sqhC,BSU19320,0,0.2,0.7,5.4,6.1,6.2,5.8,5.3,5.4,0.2,0.6,0.5
A,SigE+,sspG,BSU32640,0,-0.7,-0.4,-0.5,-2.2,-2.8,1.8,4.3,4.7,-2.6,-3.3,-2.6
A,SigE+,ugd,BSU36230,0,-0.8,-0.7,2.3,2.6,2.3,1.6,1.3,0.7,1,1,1.1
A,SigE+,usd,BSU36430,0,-0.1,1.8,8.1,8.6,8.5,8.5,8.4,8.4,0.2,0,0.2
A,SigE+,uxaB,BSU12380,0,-0.3,-0.5,0,-0.3,-0.3,0,-0.5,-0.3,0.5,0.8,0.6
A,SigE+,uxuA,BSU12340,0,0.3,0.8,5.6,5,4.8,4.6,4.1,3.8,-0.1,0.4,-0.1
A,SigE+,ybbC,BSU01650,0,3,2.8,4.5,5.1,5.5,6,5.2,6.5,-0.2,0.2,-0.1
A,SigE+,ybfJ,BSU02250,0,1.6,1.9,3.8,4.8,5.4,4.3,3.6,3.4,-0.9,-0.9,-1
A,SigE+,yckC,BSU03390,0,0.4,0.1,3.6,4.1,3.9,3.8,3.9,3.9,1.3,1.5,1.9
A,SigE+,yclF,BSU03670,0,-0.7,-0.1,2.9,2.2,1.8,2.1,1.8,1.9,3.4,3,3
A,SigE+,ydcA,BSU04610,0,0.3,0.4,2.1,1.5,1.3,1,0.4,-0.2,1.1,0.8,0.8
A,SigE+,ydhD,BSU05710,0,-0.2,-0.1,5.4,5.7,5.6,5.1,4.9,4.3,1.9,1.7,2
A,SigE+,ydjP,BSU06280,0,-1.3,-1.6,1.3,1.9,2.4,2.1,1.6,2,-0.5,-0.5,-1
A,SigE+,yeaA,BSU06290,0,-1.9,-2.4,0.7,1.3,1.9,1.5,0.9,1.6,-1.1,-1.1,-1.6
A,SigE+,yetO,BSU07250,0,-0.3,-0.4,1.8,3.9,4.1,4,4,4,-0.2,0.1,0.2
A,SigE+,yfjC,BSU08150,0,-0.7,1.7,-0.4,-0.5,-0.4,-1.6,-1,-1.4,-0.6,-0.5,-0.8
A,SigE+,yflJ,BSU07660,0,-0.8,0.3,4.5,5.5,5.4,5,5.1,5,0.9,0.2,0.9
A,SigE+,yfnD,BSU07310,0,0.4,-0.2,1,0.8,3.3,5.7,5.9,6.2,1.8,1.3,1.7
A,SigE+,yhaL,BSU09940,0,-0.6,0.7,5.1,5.1,4.4,3.8,3.4,3.4,1.9,1.5,1.8
A,SigE+,yhaM,BSU09930,0,-0.2,0,0,0,0,0,-0.4,-0.4,0.5,0.2,0.2
A,SigE+,yhaS,BSU09870,0,-1.2,-0.6,0.8,1.6,1.9,2.3,2.7,3.2,0.8,0.6,0.7
A,SigE+,yhaT,BSU09860,0,-0.3,0,1.8,2.5,2.7,3,2.9,3.6,2,1.9,1.8
A,SigE+,yhcO,BSU09165,0,0.1,-0.4,1.8,1.6,3,5.7,6.1,6.3,0,-0.8,-0.3
A,SigE+,yhcY,BSU09320,0,0.2,0.5,-0.2,-0.6,-0.4,-0.7,-1.3,-1.3,0,0.2,0
A,SigE+,yhcZ,BSU09330,0,0.4,0.7,0.2,-0.4,0,-0.1,0.1,0.1,-0.4,-0.3,-0.3
A,SigE+,yhdB,BSU09350,0,0.1,-0.3,0.4,1.2,6.4,7.1,6.8,7.3,0.1,-0.7,-0.7
A,SigE+,yheD,BSU09770,0,0,-0.1,5.8,6.9,7.5,7,6.7,6.5,0.3,0.6,0.5
A,SigE+,yhjR,BSU10610,0,-0.1,0.1,3.2,3.9,6.1,6.8,6.4,6.3,0,0,0.1
A,SigE+,yhxC,BSU10400,0,-0.3,0.3,5.6,6.2,6,5.3,5.5,5.1,-0.4,-0.2,-0.1
A,SigE+,yjaV,BSU11290,0,0.4,0.5,5,5.5,5.4,5,4.9,5,1.7,1.7,1.6
A,SigE+,yjaZ,BSU11350,0,0.4,1.1,0,-0.1,1.8,3.8,3.5,3.8,-0.4,-0.5,-0.2
A,SigE+,yjdG,BSU12040,0,1.1,0.9,2.6,3.5,3.7,3.1,3,2.8,-0.4,-0.4,-0.4
A,SigE+,yjdH,BSU12050,0,-1.3,-0.4,4.6,5.4,5.7,5,5,4.6,-1,-1.2,-1.4
A,SigE+,yjfA,BSU12110,0,-0.3,-0.1,5.4,6,6,4.8,5.1,4,-1.6,-1.5,-1.5
A,SigE+,yknV,BSU14330,0,0.4,0.7,3.8,4.1,4,3.5,3,1.2,-0.3,-0.1,-0.2
A,SigE+,ykpC,BSU14460,0,0.6,1.1,3.3,3.9,4.1,3.2,3.7,2.9,2.7,1.7,1.9
A,SigE+,yloS,BSU15800,0,-1.3,-1.4,-1.1,-1.4,-0.7,0.6,-0.3,0.2,0.7,0.2,0.5
A,SigE+,ylxW,BSU15250,0,-0.3,-0.8,-0.8,-1.1,-1.5,-1.9,-2,-2.3,0.9,0.7,0.9
A,SigE+,ylxX,BSU15260,0,-0.5,-0.9,-1.4,-1.9,-2.1,-2.5,-2.4,-2.5,0.9,0.7,0.7
A,SigE+,ymaD,BSU17280,0,-0.8,-1.1,0.3,0.6,0.6,-0.7,-0.8,-1.5,0,-0.1,0.5
A,SigE+,ymaF,BSU17320,0,-0.2,0.3,5.6,6.2,5.8,4.8,5.3,4.4,0.2,0.3,0.4
A,SigE+,ymxH,BSU16720,0,-0.2,0.7,6.4,6.7,6,6.1,5.8,5.8,1.5,1.1,1.6
A,SigE+,yncD,BSU17640,0,0.2,0.5,4.8,5.6,5.3,4.9,4.7,4.7,0.7,0.6,0.7
A,SigE+,yndA,BSU17720,0,-0.1,0.8,5.8,5.7,4.9,4.8,4.7,3.9,0.4,0.2,0.5
A,SigE+,ynzB,BSU17740,0,0,0.4,3.7,3.8,3.3,3.8,3.8,4.1,0.4,0.3,0.8
A,SigE+,yoaW,BSU18780,0,1.2,3,3.8,3.9,3.7,3.3,3.4,3.2,0.2,0,-0.1
A,SigE+,yocL,BSU19250,0,0,-0.3,2.6,2.8,2.7,2,2,1.5,0.5,0.1,0.2
A,SigE+,yocM,BSU19260,0,-0.2,-0.5,1.6,1.4,0.8,0.8,1.4,1.6,0.2,-0.2,-0.1
A,SigE+,yocN,BSU19280,0,0.4,1.6,7.1,8.3,8.3,8,8.2,7.9,0.3,-0.1,0.2
A,SigE+,yodN,BSU19670,0,0.7,-0.1,0.5,0.6,2.7,5.6,6,6.2,1.5,1.2,1.5
A,SigE+,yodP,BSU19700,0,0,0.5,5.9,6.6,7.2,7.4,7,7.3,-0.1,-0.2,-0.2
A,SigE+,yodQ,BSU19710,0,-0.1,0.4,5.9,6.5,7.2,7.3,6.8,7.2,-0.3,-0.3,-0.3
A,SigE+,yodR,BSU19720,0,-0.2,0.7,6.3,6.8,7.4,7.4,7.1,7.4,0,-0.3,-0.2
A,SigE+,yodS,BSU19730,0,-0.1,0.8,6.1,6.7,7.3,7.3,7.1,7.3,0,-0.1,0
A,SigE+,yodT,BSU19740,0,-0.1,1,6.5,7.1,7.6,7.3,7.1,7.3,-0.1,-0.2,-0.1
A,SigE+,yokU,BSU19689,0,-0.1,0.5,6,7.1,7.7,7.8,7.5,7.8,0.1,-0.2,0
A,SigE+,yotN,BSU19820,0,0.2,-0.1,3.6,5.8,6.1,6.5,6.9,6.8,0.4,-0.2,0
A,SigE+,yozD,BSU19660,0,0.4,2,6.5,6.6,5.9,5.8,6.4,6.1,1.8,1.1,1.4
A,SigE+,yozE,BSU19680,0,0.9,1.5,2.9,4,4.5,4.7,4.4,4.7,0.3,0.1,0.4
A,SigE+,yozN,BSU19270,0,0.4,1.6,7.4,8.3,8.3,8.1,8,7.9,0.2,-0.1,0.2
A,SigE+,ypqA,BSU22240,0,0.2,0.3,0.8,1,5.2,7.1,7.3,7.3,0.3,0.3,0.3
A,SigE+,ypuD,BSU23300,0,-0.2,-0.8,0.7,1.2,1.2,0.4,1.2,0.4,-0.7,-0.7,-0.4
A,SigE+,yqxA,BSU25520,0,-0.3,1.5,5.2,4.8,4.6,4.6,4.2,4.6,0.3,0.1,0.2
A,SigE+,yrbD,BSU27810,0,-1.1,-0.8,2.9,3.2,3.4,3.8,3.1,3.5,-0.2,-0.2,-0.1
A,SigE+,yslB,BSU28460,0,-0.6,-0.5,-1.4,-1.2,-1.3,-1.9,-2.1,-2.8,0.5,0.5,1
A,SigE+,ysnD,BSU28320,0,0.2,0.4,3.1,4.5,7.3,8.5,8.4,8.3,0,0,0.1
A,SigE+,ysnE,BSU28330,0,0.2,0.6,2.2,3.1,3.7,3.8,3.6,3.5,0,0.2,0.8
A,SigE+,ysxE,BSU28100,0,-0.5,1.7,7.6,8.1,8.2,7.9,7.7,7.8,1.6,0.9,1.4
A,SigE+,yteV,BSU30080,0,-0.1,0.7,3.3,3.1,3,3.6,3,3.7,0.9,0.5,0.4
A,SigE+,ytrH,BSU29239,0,-0.2,0.7,4.4,3.3,2.9,2.8,1.8,1.8,-0.2,0.1,0.3
A,SigE+,ytvB,BSU30330,0,0.3,0.8,0.9,1.1,2.6,4.8,4.3,4.8,0.3,0.3,0.5
A,SigE+,yugT,BSU31290,0,-0.1,0.1,5,5.2,5,4.4,4.4,4.1,1.5,1.5,2
A,SigE+,yunB,BSU32350,0,-0.4,-0.6,3.3,3.4,3,4.2,3.9,4,1.8,1.5,1.6
A,SigE+,yusR,BSU32900,0,-0.3,-0.3,-0.7,-0.7,-0.8,-0.5,-0.9,-0.7,0.3,0.7,0.6
A,SigE+,yutJ,BSU32200,0,-0.8,-2.2,-2,-2.3,-2.5,-2.9,-3.8,-4.2,-1.5,-1.4,-1.4
A,SigE+,yuzC,BSU31730,0,0.1,1.2,6.4,7,7.1,6.6,6,6.1,0.2,0.5,0.5
A,SigE+,yvbH,BSU33860,0,-0.3,-0.1,-1.1,-1.7,-2.1,-2.3,-2.7,-3.2,-0.7,-0.5,-0.1
A,SigE+,yvdF,BSU34620,0,0.1,0.6,-0.3,-0.4,-0.5,-0.1,-0.2,0.4,-0.8,-0.3,-0.8
A,SigE+,ywjE,BSU37190,0,-0.1,-0.1,1.3,2.6,3.9,4.8,4.5,5.1,0.1,0.2,0.1
A,SigE+,ywnH,BSU36560,0,0,-0.4,-0.6,-0.9,-0.9,-0.6,-0.1,0.4,1,0.8,0.9
