locus,Protein_short,Protein_synonyms_UniProt,0,15,30,45,60,75,90,105,120,135,150,165,180,210,240,270,300,330,360,390,420,450,480
BSU00090,guaB,guaB,2.163532623,1.858622277,0.758350474,0.726607054,-0.339348191,-0.701159774,-0.246180871,0.122794305,0.520708632,0.192886199,0.734694254,0.126605184,0.52300331,0.030812609,0.207200217,-0.161090381,-0.467582443,-1.343652295,-1.318103155,-2.160670244,-1.445297816,-0.29707816,0.514346193
BSU24350,accB,accB,1.972879567,1.493651302,1.456124154,1.368625825,0.937992246,0.814820942,-0.343372,1.115618605,-0.148536323,0.296379519,-0.182543957,-0.715187831,-0.252022423,-0.591659509,-0.199696249,-0.247702408,-0.793596233,-1.317217702,-1.198798265,-1.4033029,-1.283417125,-0.596486389,-0.182552846
BSU01440,rplQ,rplQ,1.164483965,1.826063424,1.830776156,1.562394234,1.127999149,1.128740662,0.191842816,0.622403412,0.156577936,-0.334959536,-0.651732154,-1.014928354,-1.043211742,-1.27837231,-1.084704278,-0.967014931,-0.771802983,-0.178536727,-0.271093013,-0.801414882,-0.795038766,-0.039987726,-0.37848435
BSU09100,cspB,cspB,1.615531055,1.753806759,1.341846384,1.036608534,0.519434265,0.418427221,0.146123156,0.412782328,0.275433102,0.103182592,0.047724681,-0.150588091,-0.065644985,-0.491474745,-0.872623916,-1.480344229,-1.752140315,-1.730509591,-1.355702741,-0.836877036,-0.185708668,0.434723839,0.815990403
BSU29130,icd,icd,1.442130114,1.373227018,0.824741458,0.817375845,0.204791625,0.278772268,0.075583487,0.606862493,0.599045026,0.308681475,0.701750882,0.494611114,0.589623014,0.655300759,-0.05034283,-0.457466543,-0.942919696,-1.411933434,-1.676144699,-2.177042574,-1.791108472,-0.596347499,0.130809169
BSU28230,tig,tig,1.605431515,1.294334406,1.546830177,0.991237629,0.563985053,0.41756125,0.369913702,0.684838172,0.114857184,0.179737465,0.161108175,0.167709042,0.15014705,-0.228707812,-0.828900075,-1.153178248,-1.444488606,-1.752930759,-1.716704497,-1.432528188,-0.611192089,0.209168784,0.711770668
BSU14580,pdhA,pdhA,2.540693975,1.831668963,1.54271247,1.323942652,0.2961168,-0.404857035,-0.375779341,-0.858008295,-1.049525357,-0.297465486,-0.8175697,-1.305916365,-0.968192471,-0.452542293,0.104854706,-0.027681774,-0.000360994,-0.456813435,0.164480506,-1.341223844,-0.03087747,0.240250769,0.342093017
BSU25470,dnaK,dnaK,1.211097232,0.91953061,0.977653101,0.932787198,0.54098672,0.614369966,0.348747823,0.761859336,0.477909423,0.374413235,0.678622957,0.460415546,0.400399079,0.184613864,-0.195954737,-0.794214743,-1.49828413,-2.050077413,-1.887522231,-1.816525793,-1.0257814,-0.079979298,0.464933653
BSU14180,dapH,dapH,1.283795601,1.228105379,0.945907834,1.016557351,0.813574472,0.563242956,0.500225317,1.439114663,-0.199853371,0.302407908,0.174065661,-0.323141085,-0.662950502,-0.207173542,-0.52389899,-1.003526273,-1.06092906,-2.496856374,-1.614505389,-1.040602771,-0.123367115,0.371250719,0.618556611
BSU01410,fumC,fumC,1.815343733,1.425969354,1.721150674,1.421012543,0.914435957,0.566186346,0.115842203,0.033254649,-0.331737892,-0.635664306,0.531736692,-0.157880471,-0.03267779,-0.524708036,-0.665382956,-0.569766488,-0.81612071,-1.080592691,-1.614158583,-1.656666478,-0.997700158,-0.136334517,0.674458925
BSU37110,ywjH,tal,2.027168662,1.396541721,1.494430456,0.512905614,0.057746994,-0.26406767,-0.628688176,0.56225137,0.048863938,0.037813219,0.469206924,0.37553428,0.321804342,0.728854576,-0.64816239,-1.040744624,-0.765811699,-1.474832876,-1.61052893,-1.89833672,-0.543444363,-0.102653779,0.944149131
BSU14590,pdhB,pdhB,2.48781457,2.092608776,1.415139096,1.097851739,0.21009583,-0.229569887,-0.50834031,-0.305640716,-0.650774056,-0.44012123,-0.039643607,-0.152080063,-0.020893042,-0.141088773,-0.627503531,-0.510821067,-1.178338507,-1.093458501,-1.377240753,-0.972072554,-0.295673669,0.322820513,0.916929744
BSU01430,rpoA,rpoA,1.11866814,0.927517479,0.393213119,0.440374765,0.439491904,0.332499944,0.249290217,0.873728422,0.466162538,0.63374279,0.846105282,0.964593654,1.095231139,0.936137437,-0.195520676,-0.869909346,-1.047530397,-1.112275143,-1.877260181,-1.880091462,-1.84778726,-0.635391902,-0.250990462
BSU06240,bdhA,bdhA,2.03883796,1.824463234,1.494739506,1.05261664,0.791642036,0.470618506,-0.083787016,-0.101182975,-0.131726533,-0.298100656,0.117501076,0.093682218,-0.175255563,0.162465556,-0.278158459,-0.877118588,-1.049474455,-1.402747989,-1.55275484,-1.648678794,-0.826581886,-0.211014583,0.590015607
BSU23360,ppiB,ppiB,0.854522989,1.267009388,0.675067963,0.463622485,-0.135869255,0.193747225,0.13096337,0.75967767,0.584678687,1.022079592,0.613994851,0.746035848,0.952017758,0.033298127,-1.351180231,-1.272223777,-1.561185424,-1.392490821,-0.694986503,-2.30622774,-0.724702247,0.173367721,0.968782324
BSU32800,yusH,gcvH,1.763607644,1.250337749,0.832879982,0.885846433,0.525894017,0.631556197,0.393141098,0.425098859,-0.384146632,0.274094454,0.023723486,0.239844885,0.059146977,-0.482543978,-0.290756054,-0.435640084,-1.379489811,-1.833174891,-0.731263591,-2.31980255,-0.994611333,0.189467365,1.356789776
BSU00110,yaaD,pdxS,2.009280668,1.791893872,1.459486049,1.181015943,0.744375905,0.438951519,0.166892375,0.061831615,-0.03803355,-0.197137889,-0.11962145,-0.681545654,-0.873330763,-0.977629868,-1.09417271,-1.284868975,-1.166032192,-1.340690073,-0.907264188,-0.669943428,0.188091435,0.508568095,0.799883263
BSU30550,metK,metK,1.42479483,1.282883856,1.022400496,1.006048543,0.509297734,0.535183526,0.494045152,0.674085558,0.513272417,0.331019678,0.326843554,0.201804364,0.658702583,0.318349033,-0.141735213,-0.079144944,-1.010509297,-1.354179427,-1.939912813,-1.849071652,-1.793825379,-0.717451991,-0.412900607
BSU01040,rplJ,rplJ,1.803574341,1.733688994,1.743251916,1.583594289,0.811587971,0.359403478,0.211726752,0.42199358,-0.188873473,-0.474613847,-0.223427317,-0.425976565,-0.255242186,-0.702902686,-1.119666901,-1.133264049,-1.278832528,-1.061749813,-0.772456073,-1.145835073,-0.728104828,0.284228047,0.557895969
BSU00380,metS,metG,1.385743006,1.052024374,0.920410134,0.948738299,0.479785891,-0.473807144,0.113771845,0.396290165,-1.087342892,-0.006350677,0.095842843,0.633454068,-0.95568979,0.450252946,0.570376472,0.096729102,-0.792384716,-0.906731879,-2.569435502,-1.892639533,0.140523195,0.020889023,1.379550772
BSU22370,aspB,aspB,1.384764946,1.062773297,0.66690042,0.692409416,1.132621474,1.017733256,0.537485089,0.096862316,0.416939723,0.884179252,0.259292338,0.617879154,0.452105514,0.253492931,-0.510051996,-1.118379691,-1.532201892,-1.650954025,-1.867578764,-1.60670711,-1.034544992,-0.114354252,-0.040666408
BSU14600,pdhC,pdhC,2.094286126,1.810783943,1.237096045,0.976830343,0.168510661,-0.305285694,-0.595106015,0.009886705,0.170122063,0.128864603,0.354991244,0.500141408,0.708629231,0.583467684,-0.455154557,-0.83238706,-1.31797462,-1.3296812,-1.647491635,-1.313418394,-1.003008081,-0.331393879,0.387291081
BSU27550,aspS,aspS,1.241740882,1.063182899,0.995458919,1.021945952,0.345806511,0.287810225,0.48577104,0.751629827,0.950749871,0.426809141,0.569572553,0.515452942,0.632287026,0.626021504,-0.087747335,-0.691686024,-1.37040056,-1.783252672,-1.632620971,-1.677114374,-1.295570123,-0.393029052,-0.98281818
BSU16490,rpsB,rpsB,1.580603515,1.202589683,1.334094584,0.849022063,0.731580487,0.689384992,0.782802474,0.703171302,0.350482902,0.288457355,0.258320789,-0.274886351,-0.416341058,-0.29264633,-0.632585624,-0.741840653,-1.297967457,-1.342542713,-1.668700267,-2.235676987,-0.450574012,-0.052074766,0.635326072
BSU24340,accC,yqhX,0.900262564,1.091342527,0.852810714,0.621862865,0.227567456,-0.214637204,0.234456012,0.748891301,0.231286216,-0.047780087,0.880241521,0.89277396,0.937431612,0.238712889,0.040278904,0.052572643,-0.871280072,-0.630794575,-1.845626136,-2.753756141,-1.726940202,-0.411675113,0.551998347
BSU01220,rpsC,rpsC,1.771409203,1.856127863,1.809348391,1.569042101,0.843950628,-0.077491497,-0.260611202,-0.319233678,0.391316603,-0.290808577,0.083669866,-0.475175359,-0.183671572,-0.101912693,-0.93566494,-1.206668465,-0.98512302,-1.108719645,-1.539499788,-0.894460783,-0.402454753,-0.166004162,0.622635479
BSU04040,ycsE,ycsE,1.13891688,2.204828225,0.607406708,1.741829077,-1.097683568,-0.057341841,-0.428712526,0.316235894,1.076449434,0.66288912,0.036509598,0.541293035,0.501823456,0.039549419,-0.514980741,-0.614999434,-0.841821506,-1.48240023,-1.221509689,-1.625862404,-0.974958992,-0.291057664,0.283597752
BSU01120,fusA,fusA,1.183023064,1.371433348,0.991576631,0.786130303,0.277163382,0.330041947,0.290802157,0.988066359,0.262250229,0.230320791,0.649084453,0.681741717,0.615037676,0.587532207,-0.133728848,-0.596109687,-0.895590936,-1.764842195,-1.794020522,-2.128510309,-1.254693543,-0.724471369,0.047763147
BSU22880,rpsA,ypfD,1.254037035,1.264813142,1.198538107,1.029756574,0.635753594,0.729727712,0.576201496,0.715101204,0.355873745,0.56104773,0.363961657,0.337731139,0.168214115,-0.23185779,-0.576877386,-0.918497492,-1.477968884,-1.640469409,-1.965831572,-1.701624454,-0.809792495,-0.323921792,0.456084022
BSU11430,oppA,oppA,-0.091039994,0.698000661,0.083196273,0.109541896,-0.216884531,-2.841493306,0.478103269,1.274366263,0.863959131,0.350054587,1.072842999,0.515635203,1.10422366,1.029770602,0.510895345,0.102257222,-0.547228196,-1.194316704,-1.534773889,-1.425435028,-0.670623197,-0.005439976,0.33438771
BSU16040,rplS,rplS,1.449423486,1.561164521,1.228572625,0.923949541,0.037070017,0.30963788,-0.151470418,-0.796772971,-1.257852597,-0.897954809,-1.090437996,-0.830828067,-1.106574674,-0.942971585,-0.654561883,-0.035553682,-0.987580419,0.07543658,2.494310378,0.373551761,-0.16362633,0.399519213,0.063549428
BSU13910,ptsI,ptsI,2.008426252,1.832112053,0.808928785,0.648026343,-0.083773531,0.210495958,-0.263720665,0.400631291,0.621286096,-0.081669278,0.36204669,0.516383577,0.161501383,0.116915651,-0.29801957,-0.588857812,-1.608365199,-1.435650394,-1.67976733,-1.699441807,-0.927601774,0.109412317,0.870700964
BSU01080,rpoC,std,0.797306072,0.852288314,0.991987351,1.003309971,0.611062955,0.562295563,0.767510286,0.776967372,0.439284638,0.636825044,0.730704485,0.378406972,0.540475837,0.260683117,-0.182577747,-1.067984919,-1.780326531,-1.775975974,-1.729314937,-1.849145822,-1.09152636,-0.041404365,0.16914868
BSU01280,rplE,rplE,1.763909253,1.530021837,1.541770693,1.546913369,0.829524333,0.632961227,0.874630427,0.102047737,-0.230163848,0.43851366,-0.233259721,-0.390057244,-0.711494379,-0.631327756,-0.604878931,-1.250764283,-1.283795621,-0.77188871,-1.21788725,-1.070251917,-1.236694806,-0.092573087,0.464745016
BSU16750,asd,BSU16750,1.236225363,1.243348973,1.173046256,0.442523338,0.3534854,0.160120578,-0.546169009,0.0290787,-0.253437108,-0.217802193,0.206235272,0.266126631,0.620746193,1.460074845,0.605086799,0.645719401,0.169685539,-0.175352309,-1.259454016,-2.377052672,-1.843942439,-1.603266826,-0.335026714
BSU40910,rpsF,rpsF,1.254229916,1.242144178,0.830323623,0.814375097,0.354058991,-0.48519936,0.415163774,-0.65739839,0.936791441,-0.416464996,0.266782713,-0.069950604,0.665454797,1.091896025,-0.938713379,-1.211885501,-0.191114239,-1.672546876,-1.823976629,-2.037666342,0.475027858,0.229900218,0.928767685
BSU01070,rpoB,rfm,0.576235487,0.772875132,0.85344456,0.812167335,0.587790377,0.610154426,0.50860548,0.778328929,0.562859282,0.444377545,0.756427856,0.741518271,0.817649264,0.584233155,-0.210162196,-0.930324705,-1.322433712,-1.596975902,-2.236000811,-1.862521152,-1.235766249,-0.359414526,0.346932154
BSU01050,rplL,rplL,1.544418165,1.57821388,0.871054816,0.853227696,0.415788138,0.267740395,-0.409900112,0.15615715,-0.627932258,0.242174636,-0.106057746,-0.891870284,0.120398178,-0.905949008,-1.409090092,-1.756288832,-1.399015795,-1.195631624,-0.310648673,0.463272541,-0.157388042,0.703367358,1.953959513
BSU01320,rplR,rplR,1.901543241,1.923461283,1.834480224,1.544183247,0.687010196,0.173208738,-0.380461145,0.182713654,-0.026396637,-0.791648871,-0.510027041,-0.380049983,-0.104315809,-0.304965801,-0.733866223,-0.842759097,-1.174595427,-1.172436057,-1.075590855,-1.006541371,-0.48550933,-0.094610737,0.837173802
BSU29180,pyk,pyk,1.586828297,0.973913006,0.485530425,0.777744145,0.435841384,0.653270732,0.9044864,1.215599242,0.543599305,0.734132413,0.253920125,0.201717662,0.014031926,-0.441933504,-0.184433534,-1.35454632,-1.810043459,-1.584344317,-1.210620283,-1.87866737,-0.868454742,0.066193434,0.486235032
BSU11340,fabF,fabF,0.745984403,0.797782929,1.228595913,0.728904608,0.39673147,0.529741024,0.573528517,0.439689043,1.251668835,0.414715017,0.887318513,0.629131007,0.518695823,0.601757826,-0.318557955,-0.461510167,-1.062304896,-1.297819657,-1.721860045,-2.169686225,-1.710448994,-0.614435333,-0.387621653
BSU32710,sufC,sufC,0.819071667,0.755850317,0.703732266,1.36435945,0.30916609,0.804382317,0.296862036,1.06948803,0.152512893,0.240154411,0.248914735,0.492208776,0.209337997,0.445253745,0.017933215,-0.673168729,-1.1655617,-1.732693086,-2.485968713,-2.043075111,-0.400125029,-0.106460594,0.677825017
BSU28220,clpX,clpX,0.149585644,0.359486206,0.466913375,0.716539436,0.318380795,0.82638267,0.900094635,0.918685125,0.939595498,0.005329293,0.726625791,-0.222473432,0.261184138,-0.035021863,-0.287568604,-0.586893561,-0.348609031,-2.68233099,-1.537912452,-2.119697254,-0.755869081,1.006376882,0.98119678
BSU01130,tufA,tuf,1.302538914,1.0782413,0.820100146,0.55536666,0.286921215,0.041539714,-0.093372413,0.433905259,0.653701407,0.412632242,0.985596243,0.481579142,0.915871484,0.483917909,-0.957024491,-0.701235522,-1.001400288,-1.990275275,-1.813488033,-1.792442108,-1.02324938,-0.114543164,1.035119036
BSU16600,nusA,nusA,0.698483829,0.681756851,0.289909418,0.339283407,0.738161496,0.49904167,0.873290199,1.044785116,0.524315058,0.375081821,0.060869716,0.482238861,0.591821579,0.610475186,-0.361667984,-0.807503937,-1.246143049,-2.007254718,-1.225195132,-2.32556641,-1.221610194,-0.048581668,1.434008886
BSU29660,rpsD,rpsD,1.259137146,0.880363927,1.195093699,0.749138055,0.48829675,-0.107515708,-0.315151105,-0.002392682,0.704839476,-0.561962706,-0.200998902,0.107754051,1.125971317,0.400577538,-0.099224217,-0.783509312,-1.420825269,-1.488924659,-2.323107558,-1.574020863,0.178966249,0.326063744,1.461431027
BSU40090,ahpC,ahpC,1.162345176,0.912377979,1.171998461,1.311162475,0.977279891,1.066137392,0.94523997,0.941244603,0.440040754,0.314306391,0.067056094,-0.305414264,-0.351333955,-0.885375646,-1.243446802,-1.403657249,-1.512842689,-1.618929695,-1.272115947,-0.992043539,-0.446923071,0.180302958,0.54259071
BSU37120,fbaA,tsr,2.476590559,2.127814167,1.104874268,0.158312232,-0.45546767,-0.596394933,-0.831400372,-0.322316829,-0.39333892,-0.45052496,-0.09968032,-0.181881448,-0.144526524,-0.320263263,-0.767763997,-1.137688161,-0.961064093,-0.856986441,-0.280920664,-1.070013535,0.532366347,1.000160031,1.470114529
BSU40100,ahpF,ahpF,1.02400626,0.881852756,0.471957025,0.691156011,0.131518081,0.430110629,0.677328092,0.63355066,0.983986767,0.830356253,0.73444731,0.724900318,0.736642471,0.516160109,-0.065741088,-0.583042815,-2.150918695,-2.145666744,-1.25834686,-1.593680817,-0.832690893,-0.680594766,-0.157290064
BSU37150,pyrG,pyrG,1.909083125,2.06317197,1.288531647,0.295130477,-0.519391787,-0.482360632,-0.45793288,-0.542698616,-0.609437983,-0.33511884,0.655935285,-0.420779891,0.797161564,1.002991258,0.075654885,-0.47619475,-1.759034123,-1.205546176,-0.735938025,-1.119724596,-0.918584293,0.553491271,0.94159111
BSU33930,pgk,pgk,1.590936457,1.362191853,0.933377059,0.741866991,0.185136103,0.07965203,0.062731905,0.432834708,0.287462104,0.056310381,0.22707918,0.515084334,0.664485123,0.481605225,-0.409666979,-1.265877088,-1.631008309,-1.853166327,-1.946753969,-1.331735377,-0.547769202,0.348169569,1.01705423
BSU36890,upp,upp,1.079305668,0.806343225,0.508223941,-0.087030578,-1.040140294,-0.088287948,0.371482195,0.89384246,-0.640145414,1.189290668,1.080680195,0.848341513,-0.152840007,0.62246055,-0.078504464,-0.592076158,-0.577696788,-1.488087163,-2.143498614,-1.965396467,-0.423272623,0.455348825,1.421657277
BSU01010,nusG,nusG,0.120198912,0.636148232,-0.043678539,0.032265862,0.37609019,0.506503824,-0.107654006,1.182115508,0.560030971,0.655405395,0.677842773,0.511501473,1.229214729,0.448357002,0.244281103,-0.077264529,-1.395010246,-1.54470935,-1.195391126,-1.775756841,-2.267828599,-0.313243748,1.540581011
BSU14530,rnjA,rnjA,0.938171727,2.23401491,-0.159186597,0.508207453,-0.163821356,0.679155635,0.518699263,0.598655254,-0.091272263,0.794547318,-0.364319954,-0.622624009,0.53605857,0.200898026,-0.192201066,0.263169498,0.933358298,-1.056182704,-2.49552964,-1.762440468,-1.163664127,-0.542414829,0.408721061
BSU37500,speE,speE,-0.118327306,0.629099509,-0.163367277,-0.476673869,-1.007337393,-1.17522636,0.017513263,-0.733089716,0.337407723,0.280568524,0.134133759,0.706711257,1.44228729,1.135516345,0.735306346,-0.665293154,1.474484486,-0.537334249,-2.875209529,-0.305118042,-0.694165465,0.536044006,1.322069853
BSU33900,eno,eno,2.041603556,2.126274414,1.301992487,0.420921581,0.201695166,0.045649604,-0.56823274,0.07841189,-0.329408349,-0.210308246,-0.017347406,-0.153191814,0.088247443,0.086300457,-0.785446174,-1.059324285,-0.867218017,-1.577819938,-1.403315777,-1.299738697,-0.075415779,0.579335752,1.376334873
BSU21860,yphP,yphP,0.98023542,1.286440687,-1.554221676,0.485228338,0.61776906,0.748859313,1.022215638,0.137417849,0.978521094,0.353655919,0.489117336,-0.41457675,1.315084346,0.479408006,0.119921757,-1.200259994,-0.930712353,-2.205086377,-1.009645301,-1.117048469,-1.038561192,-0.337766551,0.794003902
BSU31350,pgi,pgi,1.554379301,1.396565584,1.024796461,0.718541802,-0.151291408,0.593559856,0.965351434,0.644165979,0.152070293,0.011126426,-0.401742951,-0.387777948,0.219196724,-0.768823909,-0.605930252,-1.329534629,-1.098012825,-1.67112133,-1.206797555,-1.760864765,-0.072326673,0.692710951,1.481759432
BSU23850,zwf,zwf,0.793691653,1.942272483,1.061795585,0.26005267,-0.188616394,0.609562568,0.534303554,0.794675011,0.66145689,0.403727745,0.002160021,0.008335152,-0.213106708,0.026733517,-1.440526937,-1.01310008,-1.34525666,-2.494786064,-1.242748484,-0.760029212,0.070575527,0.785252567,0.743575597
